organizationName,orgID,orgID_URL,orgSubtype,businessSector,busSect_description,busSectID,Business_ClassCode,EconomicSectID_URL,HQ_Address,HQ_PhoneNumber,orgURL,primaryTicker,hasHoldingClassification,LEI
Eustream as,5042958012,https://permid.org/1-5042958012,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Beursplein 5
AMSTERDAM
NOORD-HOLLAND
1012 JW
Netherlands
",31205504444,https://www.euronext.com/,,,724500QJ4QSZ3H9QU415
Covivio SA,4295867357,https://permid.org/1-4295867357,REIT,Software & IT Services,"Developers and marketers of generic system and application software, as well as providers of consulting and IT services.",4294952830,5720,https://permid.org/1-4294952723,"10 rue Marcel Dassault
Bp 310
VELIZY VILLACOUBLAY
ILE-DE-FRANCE
78140
France
",33161626162,https://www.3ds.com,COV,publiclyHeld,96950065LBWY0APQIM86
Veolia Energie International SA,4298361219,https://permid.org/1-4298361219,Company,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Lakkisepantie 21
HELSINKI
ETELA-SUOMEN
00620
Finland
",358440440,https://www.dna.fi/,,,7437003Y73DAKAXYJV21
SIG Combibloc Services AG,4295867538,https://permid.org/1-4295867538,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"1 cours Ferdinand de Lesseps
Rueil-Malmaison Cedex
RUEIL-MALMAISON
ILE-DE-FRANCE
92851
France
",33147163500,https://www.vinci.com/,SIGN,,213800WFQ334R8UXUG83
Mohawk Capital Finance SA,4295867411,https://permid.org/1-4295867411,Bank/Financial Holding Company,Automobiles & Auto Parts,"Manufacturers of automobiles, light trucks, motorcycles, as well as related vehicle parts, tires and primary rubber products.",4294952931,5310,https://permid.org/1-4294952746,"23 place des Carmes-Dechaux
Clermont-Ferrand Cedex 9
CLERMONT-FERRAND
AUVERGNE-RHONE-ALPES
63040
France
",33473322000,https://www.michelin.fr/,,,549300SOSI58J6VIW052
Reckitt Benckiser Treasury Services (Nederland) BV,4295908949,https://permid.org/1-4295908949,Special Purpose Vehicle,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"30 Harvard Mill Square
WAKEFIELD
MASSACHUSETTS
1880
United States
",17812465200,,,,
JCDecaux SA,5037661604,https://permid.org/1-5037661604,Company,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Germany
",,http://www.elvis-ag.eu,DEC,publiclyHeld,
AUTOROUTE PARIS RHIN RHONE MONeTAIRE,5035956073,https://permid.org/1-5035956073,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Tour Coupole - 2, place Jean Millier Paris La Defense Cedex
PARIS
ILE-DE-FRANCE
92078
France
",33147446000,https://www.total.com/,,,549300U37G2I8G4RUG09
Regie Autonome des Transports Parisiens EPIC,4295859411,https://permid.org/1-4295859411,Quasi-Governmental Organization,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"boulevard Simon Bolivar 34
BRUXELLES
BRUXELLES-CAPITALE
1000
Belgium
",3225186111,https://www.engie-electrabel.be,,,T0YOOBZO4L6YAD6SAV65
Achmea BV,5000043854,https://permid.org/1-5000043854,Company,Pharmaceuticals & Medical Research,"Manufacturers and marketers of generic and specialty drugs, as well as researchers and developers of new drugs, medical products and procedures.",4294952845,5620,https://permid.org/1-4294952853,"14 Espace Henry Vallee
LYON
AUVERGNE-RHONE-ALPES
69007
France
",33437370100,https://www.sanofipasteur.com/,,,969500GU4K1HSY40VM90
CPI Property Group SA,4295886556,https://permid.org/1-4295886556,Company,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Al. Jerozolimskie 160
WARSZAWA
WOJ. MAZOWIECKIE
Poland
",,https://www.orange.pl/,O5G,publiclyHeld,259400TOMPUOLS65II22
SES SA,4295875734,https://permid.org/1-4295875734,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Largo Regio Parco, 11
TORINO
TORINO
10153
Italy
",3901123941,https://www.italgas.it/it/conoscere-italgas/la-nostra-struttura-societaria/italgas-reti,SESG,publiclyHeld,815600E731A5016E3080
Altareit SCA,5000057981,https://permid.org/1-5000057981,REIT,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"9, Avenue du Lac
Cs 30 671
EVRY Cedex
EVRY
ILE-DE-FRANCE
91051
France
",33160765798,https://www.carrefour-banque.fr/,AREIT,publiclyHeld,969500GVS02SJYG9S632
Renault SA,4296932162,https://permid.org/1-4296932162,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Via Alberico Albricci, 10
MILANO
MILANO
20122
Italy
",3902938991,http://2iretegas.it/,RNO,publiclyHeld,529900ZKCT20YIMPY795
Ceetrus Finance SA,5036393029,https://permid.org/1-5036393029,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Rue du Marechal de Lattre de Tassigny
Bp 159
CROIX
HAUTS-DE-FRANCE
59170
France
",33320816800,https://www.ceetrus.com/,,,5493007LOTJ0I8E94R81
Grand City Properties SA,5001099343,https://permid.org/1-5001099343,Company,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"37-39 rue Boissiere
PARIS
ILE-DE-FRANCE
75116
France
",,https://www.corporate.bouyguestelecom.fr/,GYC,publiclyHeld,9695007Q9M1S87XUJV47
Koninklijke Philips NV,5071400106,https://permid.org/1-5071400106,Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"5 Avenue Du Stade De France
Saint-Denis
ILE-DE-FRANCE
93210
France
",,,PHIA,publiclyHeld,
Auchan Assurances,5000468329,https://permid.org/1-5000468329,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Boulevard Simon Bolivar 34
BRUXELLES
BRUXELLES-CAPITALE
1000
Belgium
",3227739911,https://tractebel-engie.com/,,,549300ZSTW3D1UXOXY91
John Deere Cash Management SA,5000053586,https://permid.org/1-5000053586,Bank/Financial Holding Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"18-20 Place de la Madeleine
PARIS
ILE-DE-FRANCE
75008
France
",33183922500,http://www.montea.com/,,,
Koninklijke Ahold Delhaize NV,5044199623,https://permid.org/1-5044199623,Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Avda Matapinonera S/N 4 - Edificio Abside
SAN SEBASTIAN DE LOS REYES
MADRID
Spain
",,,AD,publiclyHeld,
Stedin Holding NV,4296951359,https://permid.org/1-4296951359,Bank/Financial Holding Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Mingerstrasse 20
BERN
BERN
3030
Switzerland
",41848888700,https://www.postfinance.ch/,,,5299000LHOLXRRD8L428
PostNL NV,5000124281,https://permid.org/1-5000124281,Company,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"1225 17th St Ste 1000
DENVER
COLORADO
80202-5599
United States
",13036354500,http://www.whitewave.com/,PNL,publiclyHeld,549300YGGPV52WH9I007
ArcelorMittal SA,4295867252,https://permid.org/1-4295867252,Company,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"128 avenue du Marechal de Lattre de Tassigny
LIMOGES
NOUVELLE-AQUITAINE
87045
France
",33555068787,https://www.legrandgroup.com/,MT,publiclyHeld,969500TJLHIZLFRWEQ48
Richemont International Holding S.A.,5000070942,https://permid.org/1-5000070942,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Alferez Hipolito Bouchard 4169/4191, 7 piso
MUNRO
BUENOS AIRES
B1605BNA
Argentina
",541149091234,http://www.edenred.com.ar/,,,
Alstom SA,4298232433,https://permid.org/1-4298232433,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Piazzale Ostiense, 2
ROMA
ROMA
00154
Italy
",390657991,http://www.aceaato2.it,ALO,publiclyHeld,
Euronext NV,4295863177,https://permid.org/1-4295863177,Company,Software & IT Services,"Developers and marketers of generic system and application software, as well as providers of consulting and IT services.",4294952830,5720,https://permid.org/1-4294952723,"1066 Hastings St W Suite 1100
PO Box 12507
VANCOUVER
BRITISH COLUMBIA
V6E 3X1
Canada
",16046846550,http://www.geovia.com/products,ENX,publiclyHeld,
Dassault Systemes SE,4296717615,https://permid.org/1-4296717615,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"6 Rue Cognacq Jay
Paris 7
PARIS
ILE-DE-FRANCE
75007
France
",,,DSY,publiclyHeld,549300YGXL5Z3R14K812
DNA Oyj,5037318489,https://permid.org/1-5037318489,Company,Energy - Fossil Fuels,"Explorers, refiners, marketers and distributors of fossil fuels, as well as manufacturers of energy-related equipment and providers of supporting services.",4294952999,5010,https://permid.org/1-4294952782,"Piazza Santa Barbara, 7


SAN DONATO MILANESE
MILANO
20097
Italy
",390237031,http://www.snamretegas.it,DNA,,
Vinci SA,4297193869,https://permid.org/1-4297193869,Company,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Via di Macchia Palocco 223
ROMA
ROMA
00125
Italy
",390652741,http://www.ti-sparkle.it,DG,publiclyHeld,
Compagnie Generale des Etablissements Michelin SCA,5071072052,https://permid.org/1-5071072052,Company,Mineral Resources,"Miners and processors of steel, aluminum, precious and specialty metals and minerals, and construction related materials. Includes integrated mining companies.",4294952773,5120,https://permid.org/1-4294952774,"Finland
",,,ML,publiclyHeld,
Aqua Alliance Inc,5000492303,https://permid.org/1-5000492303,Company,Renewable Energy,"Manufacturers of renewable energy equipment, as well as service providers, and producers and distributors of renewable fuels. Includes manufacturers of solar power panels, hydrogen fuel cell systems, wind turbines, solar water-heating systems, wave power equipment and geothermal heating systems. Includes also renewable energy system installation and consulting services.",4294952781,5020,https://permid.org/1-4294952782,"Viale Regina Margherita, 125
ROMA
ROMA
00198
Italy
",390683051,https://www.enelgreenpower.com/it,AQIE,,549300VLR4TEG8VILM36
ELVIS Europaeischer Ladungs Verbund Internationaler Spediteure AG,4295894749,https://permid.org/1-4295894749,Company,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"The Pavilions
Bridgwater Road
BRISTOL
BRISTOL
BS13 8AE
United Kingdom
",441179785000,,,,
Total Capital International SA,4295856058,https://permid.org/1-4295856058,Special Purpose Vehicle,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Av. de Mayo 701, Piso 24
BUENOS AIRES
BUENOS AIRES
Argentina
",548108888500,http://www.bancopatagonia.com/,,,579100KKDGKBFDKKG058
